timestamp,machine_id,cycle_number,shift,barrel_temp,mold_temp,injection_pressure,holding_pressure,injection_speed,cooling_time,cycle_time,screw_rpm,cushion_size,melt_temp,melt_viscosity,ambient_temp,humidity,temp_gradient,pressure_ratio,cooling_efficiency,machine_health,cycles_since_maintenance,maintenance_event,is_defective,defect_type,length_mm,width_mm,thickness_mm,energy_kwh
2024-01-08 10:40:11,M003,2888,1,226.33,60.56,97.65,56.52,86.04,25.22,81.13,105.35,6.75,238.62,310.66,22.15,33.98,165.77,0.579,0.311,86.67,424,0,0,,100.165,49.914,3.052,15.51
2024-01-08 10:41:05,M003,2889,1,238.43,54.81,82.08,44.73,83.54,23.7,79.68,90.93,6.23,247.66,312.51,18.95,60.33,183.62,0.545,0.297,86.63,425,0,0,,100.08,49.947,2.993,14.31
2024-01-08 10:42:04,M003,2890,1,232.81,49.53,82.94,53.91,56.83,21.66,56.07,108.71,5.89,243.63,306.69,25.56,34.83,183.28,0.65,0.386,86.59,426,0,1,sink_marks,100.619,49.895,2.942,14.62
2024-01-08 10:43:12,M003,2891,1,225.81,43.67,117.07,70.22,73.25,24.14,59.34,118.58,4.15,243.44,242.01,21.74,69.83,182.14,0.6,0.407,86.54,427,0,0,,99.908,50.036,3.0,15.78
2024-01-08 10:44:26,M003,2892,1,231.71,55.6,84.16,42.98,74.44,24.55,75.45,129.64,3.48,243.47,257.78,26.64,45.27,176.11,0.511,0.325,86.53,428,0,0,,99.88,49.984,3.036,14.54
2024-01-08 10:45:22,M003,2893,1,240.09,51.35,105.65,57.78,67.88,28.06,45.77,93.11,6.12,253.71,330.28,24.84,54.16,188.73,0.547,0.613,86.49,429,0,0,,99.957,49.964,3.006,16.2
2024-01-08 10:46:21,M003,2894,1,219.69,40.71,85.91,44.52,53.96,23.21,75.04,80.03,7.24,228.93,343.55,22.24,53.16,178.98,0.518,0.309,86.45,430,0,0,,99.844,49.881,3.002,14.18
2024-01-08 10:47:21,M003,2895,1,234.88,54.48,118.04,82.11,82.11,27.42,63.2,140.01,3.18,242.97,393.53,18.89,40.68,180.4,0.696,0.434,86.43,431,0,0,,100.125,49.927,3.036,16.57
2024-01-08 10:48:15,M003,2896,1,227.07,41.83,96.86,55.37,70.97,16.41,55.08,117.16,3.5,238.55,314.53,22.71,59.54,185.25,0.572,0.298,86.41,432,0,1,burn_marks,100.112,49.879,3.232,15.22
2024-01-08 10:49:01,M003,2897,1,231.86,,112.09,68.48,87.77,17.26,46.83,113.04,4.95,239.26,304.01,27.12,37.84,179.95,0.611,0.369,86.39,433,0,0,,99.981,49.994,2.998,15.8
2024-01-08 10:50:16,M003,2898,1,225.54,60.46,102.75,68.92,59.16,26.59,67.87,133.49,5.41,232.61,210.93,25.01,34.68,165.08,0.671,0.392,86.38,434,0,1,short_shot,99.918,50.026,3.098,14.98
2024-01-08 10:51:05,M003,2899,1,227.96,54.75,81.4,43.02,62.69,16.35,53.36,107.55,5.69,232.72,279.32,18.04,50.05,173.21,0.528,0.306,86.34,435,0,0,,100.034,50.027,2.997,14.61
2024-01-08 10:52:19,M003,2900,1,232.48,43.3,105.3,62.82,55.86,27.44,83.94,108.32,6.76,234.33,232.38,22.26,55.77,189.17,0.597,0.327,86.3,436,0,0,,100.141,50.0,2.967,15.13
2024-01-08 10:53:33,M003,2901,1,227.05,46.25,111.17,75.29,53.76,18.26,45.98,85.31,4.82,237.2,367.03,27.2,58.28,180.8,0.677,0.397,86.27,437,0,0,,100.142,50.04,3.004,14.99
2024-01-08 10:54:58,M003,2902,1,227.2,58.26,103.93,56.36,57.03,20.15,76.34,80.18,7.5,235.3,304.26,18.79,60.26,168.95,0.542,0.264,86.25,438,0,0,,100.072,50.044,3.007,15.14
2024-01-08 10:56:09,M003,2903,1,229.45,51.87,86.21,57.61,50.46,20.82,64.58,147.96,3.66,234.52,358.95,18.19,31.99,177.58,0.668,0.322,86.2,439,0,0,,99.986,50.007,2.971,14.22
2024-01-08 10:57:32,M003,2904,1,236.37,44.98,81.94,46.48,84.86,16.68,62.78,90.3,4.48,245.31,313.78,23.17,47.58,191.39,0.567,0.266,86.17,440,0,0,,100.11,49.926,3.025,14.87
2024-01-08 10:58:21,M003,2905,1,235.51,47.5,98.25,60.17,64.26,23.52,70.56,96.74,4.2,241.7,260.35,21.06,36.93,188.01,0.612,0.333,86.15,441,0,0,,99.943,49.997,2.935,15.33
2024-01-08 10:59:48,M003,2906,1,237.01,41.57,78.75,50.96,78.38,25.87,67.69,142.81,6.54,245.15,214.94,26.91,30.99,195.44,0.647,0.382,86.11,442,0,0,,100.024,50.013,2.994,15.34
2024-01-08 11:00:36,M003,2907,1,234.18,57.47,81.6,51.67,79.14,22.63,55.83,86.66,5.47,246.88,274.58,23.22,31.98,176.72,0.633,0.405,86.08,443,0,0,,100.002,49.906,3.001,14.38
2024-01-08 11:02:00,M003,2908,1,221.29,61.21,93.57,48.0,91.38,21.73,64.7,113.75,3.07,227.6,354.44,21.4,42.83,160.08,0.513,0.336,86.07,444,0,1,warping,100.447,49.875,3.038,14.99
2024-01-08 11:02:55,M003,2909,1,234.58,52.5,102.87,70.88,74.81,17.17,62.54,99.18,3.27,237.07,285.4,23.45,56.42,182.08,0.689,0.275,86.02,445,0,0,,99.947,49.954,2.997,15.48
2024-01-08 11:03:58,M003,2910,1,232.82,58.31,162.61689176412392,45.8,64.57,21.38,86.21,88.99,3.27,242.39,385.58,24.77,44.89,174.51,0.545,0.248,85.99,446,0,0,,100.083,49.971,2.968,14.84
2024-01-08 11:05:06,M003,2911,1,223.46,54.52,113.17,67.05,62.17,18.47,66.81,127.29,6.86,233.0,235.48,27.09,47.42,168.94,0.593,0.277,85.96,447,0,0,,99.939,49.999,3.044,15.47
2024-01-08 11:06:12,M003,2912,1,224.97,55.75,97.61,67.81,93.41,29.39,48.46,141.87,7.13,231.14,270.95,24.03,38.77,169.23,0.695,0.607,85.94,448,0,0,,100.06,50.01,3.011,15.32
2024-01-08 11:07:38,M003,2913,1,231.9,42.35,88.78,45.3,90.65,21.5,65.86,131.5,5.7,242.57,374.6,18.3,54.37,189.55,0.51,0.326,85.91,449,0,0,,100.065,50.062,2.982,15.41
2024-01-08 11:08:28,M003,2914,1,238.11,46.73,102.51,59.89,86.06,22.47,55.18,149.8,5.15,251.56,207.32,23.05,65.65,191.38,0.584,0.407,85.88,450,0,0,,100.193,50.053,3.012,15.4
2024-01-08 11:09:29,M003,2915,1,229.04,53.65,92.18,56.11,99.26,16.09,45.27,94.21,3.63,236.28,231.46,23.93,57.69,175.4,0.609,0.356,85.85,451,0,0,,99.971,50.049,3.04,16.27
2024-01-08 11:10:44,M003,2916,1,227.2,58.2,99.24,58.44,73.14,24.14,70.97,92.07,4.88,241.64,315.12,27.94,66.85,168.99,0.589,0.34,85.81,452,0,1,short_shot,100.186,50.092,2.879,15.67
2024-01-08 11:11:35,M003,2917,1,217.88,40.87,116.94,74.17,57.29,21.83,75.58,127.86,3.03,227.06,302.59,19.45,30.18,177.01,0.634,0.289,85.8,453,0,0,,100.009,50.074,3.018,15.21
2024-01-08 11:12:56,M003,2918,1,222.78,57.42,84.3,56.47,96.72,23.37,68.44,85.83,4.82,235.01,352.26,27.77,36.71,165.36,0.67,0.341,85.79,454,0,0,,99.996,49.964,2.998,14.92
2024-01-08 11:13:59,M003,2919,1,235.19,60.29,106.0,66.43,55.77,28.83,87.81,113.24,4.91,243.61,300.38,21.26,63.77,174.89,0.627,0.328,85.77,455,0,0,,99.953,50.053,2.992,15.85
2024-01-08 11:15:07,M003,2920,1,239.69,63.05,116.08,62.37,98.02,27.28,73.72,105.12,3.39,243.13,231.39,22.12,69.04,176.64,0.537,0.37,85.76,456,0,0,,99.887,49.977,3.058,16.56
2024-01-08 11:16:24,M003,2921,1,227.47,52.79,110.18,64.9,75.97,23.35,75.01,144.24,3.3,235.05,313.93,24.2,55.43,174.68,0.589,0.311,85.75,457,0,0,,99.892,49.987,3.037,15.41
2024-01-08 11:17:37,M003,2922,1,225.45,44.28,81.37,56.92,86.49,25.87,45.53,118.8,6.89,240.71,274.85,19.9,61.36,181.18,0.7,0.568,85.7,458,0,0,,99.754,49.921,3.007,14.13
2024-01-08 11:18:53,M003,2923,1,232.09,52.58,102.58,59.71,93.29,24.75,89.82,113.7,3.66,242.25,272.48,25.61,66.53,179.5,0.582,0.276,85.69,459,0,1,short_shot,99.358,49.766,2.877,16.35
2024-01-08 11:19:41,M003,2924,1,225.27,59.53,111.68,66.61,72.76,20.69,54.58,139.11,7.97,235.72,272.02,24.6,67.26,165.75,0.596,0.379,85.65,460,0,0,,99.993,49.931,3.043,15.66
2024-01-08 11:20:26,M003,2925,1,237.85,44.59,103.68,53.36,98.39,25.26,47.54,126.24,7.72,246.31,270.46,27.77,40.0,193.26,0.515,0.531,85.63,461,0,0,,99.881,50.064,3.048,16.47
2024-01-08 11:21:41,M003,2926,1,228.76,51.24,85.47,47.81,95.68,15.88,51.24,110.19,6.19,238.52,242.67,21.28,56.39,177.52,0.559,0.31,85.6,462,0,0,,100.123,49.996,2.923,14.88
2024-01-08 11:22:32,M003,2927,1,238.25,51.7,101.96,52.48,78.37,28.24,67.08,90.53,6.24,249.45,324.33,23.05,67.12,186.55,0.515,0.421,85.57,463,0,0,,100.289,49.976,3.005,14.7
2024-01-08 11:23:41,M003,2928,1,231.31,50.06,110.82,74.86,97.52,24.03,87.59,123.85,6.61,243.32,377.17,26.68,42.1,181.24,0.676,0.274,85.54,464,0,0,,100.205,49.976,2.997,15.83
2024-01-08 11:25:02,M003,2929,1,238.56,51.65,113.02,74.43,87.5,19.67,74.87,81.26,5.77,249.55,326.36,25.0,66.74,186.91,0.659,0.263,85.51,465,0,0,,100.118,50.03,3.031,16.58
2024-01-08 11:25:55,M003,2930,1,234.45,44.58,83.78,43.52,53.38,16.33,67.93,147.5,4.1,248.89,343.49,21.86,55.37,189.87,0.519,0.24,85.48,466,0,0,,100.005,49.966,2.972,15.44
2024-01-08 11:26:45,M003,2931,1,229.49,45.87,98.99,54.4,93.09,17.24,73.76,111.86,6.49,239.57,380.2,25.29,58.74,183.62,0.55,0.234,85.47,467,0,0,,99.964,50.066,3.007,15.39
2024-01-08 11:27:47,M003,2932,1,230.92,59.61,115.45,72.8,75.43,19.03,76.29,127.68,3.12,243.73,344.53,23.8,62.65,171.3,0.631,0.249,85.42,468,0,0,,99.925,49.989,3.031,15.87
2024-01-08 11:28:41,M003,2933,1,238.12,45.24,111.02,58.87,99.44,28.78,88.37,125.28,7.18,255.34,227.54,20.59,31.65,192.88,0.53,0.326,85.39,469,0,1,warping,101.083,50.512,3.014,16.51
2024-01-08 11:30:04,M003,2934,1,232.76,59.6,75.88,52.55,90.4,24.72,76.94,134.32,5.65,247.13,336.06,25.8,38.56,173.15,0.693,0.321,85.35,470,0,0,,100.15,50.016,2.986,14.47
2024-01-08 11:31:06,M003,2935,1,242.21,55.52,116.14,63.06,93.32,25.78,50.7,114.35,4.34,258.97,334.81,22.18,69.57,186.69,0.543,0.508,85.32,471,0,0,,100.038,50.045,3.012,18.05
2024-01-08 11:32:13,M003,2936,1,233.4,53.06,103.51,57.63,99.43,25.01,55.26,103.59,5.81,246.6,359.27,23.26,31.27,180.34,0.557,0.453,85.28,472,0,0,,100.043,49.925,3.04,15.55
2024-01-08 11:33:23,M003,2937,1,232.37,56.37,106.09,72.24,62.98,22.01,64.66,145.89,3.43,238.75,270.6,24.52,33.65,176.0,0.681,0.34,85.26,473,0,0,,99.935,50.095,3.015,15.5
2024-01-08 11:34:18,M003,2938,1,236.45,52.53,124.15,79.17,95.42,21.4,54.05,83.34,5.17,245.98,289.31,18.53,59.25,183.93,0.638,0.396,85.22,474,0,0,,99.995,50.019,2.986,16.8
2024-01-08 11:35:48,M003,2939,1,219.45,52.56,90.02,50.91,59.3,17.79,63.82,86.89,6.81,232.89,373.14,25.8,45.3,166.89,0.566,0.279,85.17,475,0,0,,100.085,50.029,3.006,15.16
2024-01-08 11:36:34,M003,2940,1,230.12,51.74,82.09,42.3,93.3,25.99,54.96,116.26,6.41,243.17,294.7,21.27,54.26,178.38,0.515,0.473,85.15,476,0,0,,99.909,50.019,3.029,15.25
2024-01-08 11:37:57,M003,2941,1,230.33,59.6,111.28,64.05,87.79,20.6,51.04,111.44,5.1,238.26,327.46,22.34,64.91,170.73,0.576,0.404,85.12,477,0,0,,100.041,50.01,2.954,16.05
2024-01-08 11:39:15,M003,2942,1,223.18,57.96,82.19,42.18,91.18,27.42,55.19,96.32,5.95,228.65,267.06,25.59,33.01,165.21,0.513,0.497,85.09,478,0,0,,99.88,49.968,2.974,14.12
2024-01-08 11:40:33,M003,2943,1,228.65,56.62,112.99,75.58,92.53,26.11,77.27,114.03,7.51,237.69,265.3,24.6,66.49,172.03,0.669,0.338,85.05,479,0,0,,99.942,50.05,3.036,16.25
2024-01-08 11:41:35,M003,2944,1,238.19,60.11,81.54,48.21,96.22,15.06,62.37,85.59,6.05,248.31,315.71,25.1,57.67,178.08,0.591,0.241,85.01,480,0,1,flow_lines,99.843,50.001,3.158,14.64
2024-01-08 11:42:39,M003,2945,1,219.76,45.61,93.96,61.91,86.55,17.38,69.79,111.69,7.06,230.81,356.02,27.31,69.3,174.16,0.659,0.249,84.98,481,0,1,warping,100.157,49.929,2.97,15.23
2024-01-08 11:43:30,M003,2946,1,231.06,51.82,120.36,78.42,62.8,29.71,66.65,121.9,5.17,243.16,212.28,19.64,47.22,179.24,0.652,0.446,84.93,482,0,0,,100.016,50.023,3.012,16.16
2024-01-08 11:44:42,M003,2947,1,239.8,57.82,117.59,81.99,69.51,18.46,66.22,99.61,6.82,255.53,223.71,22.92,48.7,181.98,0.697,0.279,84.91,483,0,0,,99.958,50.015,3.023,16.14
2024-01-08 11:45:48,M003,2948,1,222.0,53.91,89.56,46.11,58.63,21.15,49.38,116.5,7.87,229.84,213.46,18.73,38.5,168.09,0.515,0.428,84.87,484,0,0,,100.152,49.915,3.013,14.84
2024-01-08 11:47:10,M003,2949,1,223.81,51.5,109.61,66.24,80.84,19.04,68.69,83.51,3.49,232.47,298.63,23.42,39.33,172.31,0.604,0.277,84.83,485,0,0,,99.952,49.976,2.974,15.07
2024-01-08 11:48:35,M003,2950,1,227.58,42.26,88.85,54.79,98.39,28.64,48.94,82.74,3.4,237.18,362.57,25.39,44.55,185.32,0.617,0.585,84.78,486,0,0,,100.061,49.983,3.011,14.1
2024-01-08 11:49:49,M003,2951,1,235.74,51.42,102.88,52.56,66.03,29.94,68.75,101.84,4.81,248.59,264.07,19.69,52.86,184.32,0.511,0.436,84.76,487,0,0,,99.96,50.056,3.02,15.14
2024-01-08 11:50:58,M003,2952,1,226.73,50.04,74.94,46.38,88.48,25.0,54.66,113.46,3.25,239.92,321.27,24.01,62.87,176.69,0.619,0.457,84.74,488,0,0,,99.88,49.952,2.992,13.94
2024-01-08 11:52:28,M003,2953,1,227.37,47.49,75.01,39.89,62.0,24.61,63.9,132.16,3.19,235.1,236.41,24.07,51.04,179.88,0.532,0.385,84.7,489,0,1,warping,99.586,50.285,3.107,14.12
2024-01-08 11:53:40,M003,2954,1,220.5,46.45,95.43,53.32,75.84,21.88,71.85,111.71,3.65,225.05,209.43,25.2,46.19,174.05,0.559,0.305,84.66,490,0,0,,99.993,50.09,2.989,14.7
2024-01-08 11:54:33,M003,2955,1,229.88,42.93,109.7,57.39,92.91,17.55,78.21,147.12,7.19,235.91,213.2,26.25,66.14,186.95,0.523,0.224,84.62,491,0,1,short_shot,99.829,50.229,3.151,15.34
2024-01-08 11:55:37,M003,2956,1,237.64,50.38,97.03,64.77,68.19,20.73,66.09,108.6,6.47,251.83,234.98,18.25,50.44,187.26,0.668,0.314,84.59,492,0,0,,100.027,49.993,3.016,15.21
2024-01-08 11:56:26,M003,2957,1,225.64,62.18,92.79,49.64,61.32,17.54,63.14,85.45,6.09,233.3,273.82,27.62,51.02,163.46,0.535,0.278,84.54,493,0,0,,99.942,50.059,2.96,14.51
2024-01-08 11:57:18,M003,2958,1,226.1,55.46,84.84,46.4,87.94,22.59,52.15,120.98,4.68,239.24,395.58,25.58,64.2,170.64,0.547,0.433,84.5,494,0,1,sink_marks,99.459,50.201,3.243,14.33
2024-01-08 11:58:38,M003,2959,1,238.08,42.54,83.14,56.41,74.49,15.69,79.18,131.47,5.63,246.96,261.74,26.85,52.1,195.54,0.679,0.198,84.49,495,0,1,short_shot,100.175,50.291,3.125,15.25
2024-01-08 11:59:50,M003,2960,1,242.78,48.61,128.11,85.76,84.21,27.63,84.75,146.38,5.57,252.4,213.82,27.69,46.37,194.17,0.669,0.326,84.47,496,0,0,,99.964,49.989,3.007,16.91
2024-01-08 12:01:05,M003,2961,1,241.26,47.8,94.46,62.95,78.19,25.36,58.27,128.16,7.47,255.5,299.6,21.6,30.17,193.46,0.666,0.435,84.43,497,0,0,,100.197,49.847,2.987,15.55
2024-01-08 12:02:25,M003,2962,1,232.31,45.14,73.9,49.86,93.35,21.59,79.77,105.63,5.79,248.25,345.72,18.85,54.74,187.17,0.675,0.271,84.39,498,0,1,flash,100.984,49.934,2.97,13.62
2024-01-08 12:03:21,M003,2963,1,235.14,42.54,89.49,48.08,52.24,23.71,85.41,108.34,3.52,246.47,264.37,24.13,51.76,192.6,0.537,0.278,84.37,499,0,0,,100.154,49.975,2.943,14.58
2024-01-08 12:04:48,M003,2964,1,233.41,56.93,119.38,60.95,86.53,23.89,59.14,85.85,5.66,231.22,200.98,18.84,42.88,176.48,0.511,0.404,84.34,500,0,0,,99.944,50.018,3.005,15.43
2024-01-08 12:05:40,M003,2965,1,222.45,50.27,102.1,70.43,96.17,25.94,49.7,107.77,3.84,237.34,273.15,22.11,65.44,172.18,0.69,0.522,84.31,501,0,0,,100.077,49.981,3.053,15.24
2024-01-08 12:06:50,M003,2966,1,233.99,43.5,107.59,73.07,95.75,29.51,84.42,82.81,7.99,234.77,363.45,27.61,37.18,190.49,0.679,0.35,84.29,502,0,0,,100.069,50.029,3.036,15.81
2024-01-08 12:07:57,M003,2967,1,230.63,53.55,98.0,55.86,76.14,22.12,60.99,115.22,5.33,239.96,256.19,18.31,65.79,177.08,0.57,0.363,84.26,503,0,0,,99.988,50.052,2.927,14.77
2024-01-08 12:09:23,M003,2968,1,228.31,45.66,114.2,78.81,51.72,17.5,45.85,101.21,3.51,237.09,256.34,27.22,60.86,182.65,0.69,0.382,84.22,504,0,1,sink_marks,99.495,49.978,3.208,15.84
2024-01-08 12:10:35,M003,2969,1,234.32,48.5,90.78,55.46,99.93,19.03,49.34,106.17,5.99,246.88,334.8,23.44,42.09,185.82,0.611,0.386,84.2,505,0,0,,99.883,50.029,2.936,15.12
2024-01-08 12:11:25,M003,2970,1,239.81,54.99,85.64,59.68,94.89,28.68,54.58,130.88,5.57,257.06,226.15,21.7,30.36,184.82,0.697,0.526,84.16,506,0,1,short_shot,99.987,50.473,2.975,15.28
2024-01-08 12:12:53,M003,2971,1,227.05,48.43,121.33,67.27,83.68,28.63,55.14,142.99,5.26,236.22,279.28,23.54,37.09,178.63,0.554,0.519,84.13,507,0,1,sink_marks,100.247,50.129,3.04,16.02
2024-01-08 12:13:56,M003,2972,1,222.68,44.27,86.59,44.16,60.95,16.45,54.02,133.75,7.88,232.14,286.5,20.37,41.67,178.42,0.51,0.305,84.09,508,0,0,,99.931,49.976,3.047,14.24
2024-01-08 12:15:10,M003,2973,1,229.37,46.83,98.66,65.64,53.61,16.55,82.08,141.26,6.78,240.98,257.09,25.57,69.29,182.54,0.665,0.202,84.07,509,0,1,flash,99.895,49.901,2.793,14.8
2024-01-08 12:16:25,M003,2974,1,237.16,41.82,85.28,49.87,61.89,20.29,66.35,128.93,4.5,247.87,255.56,23.14,63.72,195.34,0.585,0.306,84.05,510,0,1,warping,99.396,50.163,2.751,14.57
2024-01-08 12:17:46,M003,2975,1,232.74,57.6,89.3,45.15,50.08,20.37,86.46,110.64,7.88,239.47,232.09,21.92,48.44,175.13,0.506,0.236,84.03,511,0,0,,100.045,49.974,2.996,15.07
2024-01-08 12:18:48,M003,2976,1,232.85,42.13,87.09,57.56,50.23,22.98,82.91,86.64,7.67,242.96,332.88,20.23,41.15,190.71,0.661,0.277,83.99,512,0,0,,100.014,49.959,3.023,14.07
2024-01-08 12:19:56,M003,2977,1,232.03,42.16,92.83,55.55,79.13,28.18,62.43,143.57,3.07,238.86,258.32,20.39,30.59,189.87,0.598,0.451,83.97,513,0,1,flow_lines,100.729,50.027,2.784,14.43
2024-01-08 12:21:04,M003,2978,1,222.39,51.74,108.02,70.02,57.71,24.81,69.27,122.11,5.21,229.07,392.25,26.8,47.19,170.64,0.648,0.358,83.93,514,0,1,flash,99.961,49.991,3.162,16.04
2024-01-08 12:22:07,M003,2979,1,229.01,48.27,87.44,53.6,56.56,29.7,59.59,108.67,4.62,236.34,314.9,22.27,35.8,180.74,0.613,0.498,83.91,515,0,0,,100.084,49.97,3.008,14.89
2024-01-08 12:22:53,M003,2980,1,225.35,49.32,118.29,63.08,70.11,28.89,51.33,97.25,7.18,232.77,247.11,26.71,51.0,176.03,0.533,0.563,83.89,516,0,0,,99.88,49.891,2.976,16.71
2024-01-08 12:23:47,M003,2981,1,227.58,49.78,102.44,65.08,61.48,20.45,57.97,94.65,3.29,238.2,344.63,24.91,61.29,177.8,0.635,0.353,83.85,517,0,0,,99.906,50.031,2.949,14.98
2024-01-08 12:25:13,M003,2982,1,228.7,46.98,101.04,57.32,69.16,24.94,69.83,134.67,4.49,239.46,338.44,19.91,61.43,181.73,0.567,0.357,83.83,518,0,1,flash,100.248,49.579,2.853,14.99
2024-01-08 12:26:30,M003,2983,1,237.94,56.4,100.39,65.97,97.63,28.73,53.59,116.08,6.15,247.36,262.88,18.24,35.68,181.54,0.657,0.536,83.8,519,0,0,,99.901,50.003,2.983,16.24
2024-01-08 12:27:45,M003,2984,1,239.58,47.89,99.96,52.37,72.04,21.16,59.64,89.5,5.61,255.12,344.51,23.24,60.13,191.69,0.524,0.355,83.77,520,0,1,warping,98.892,49.632,2.916,15.83
2024-01-08 12:28:56,M003,2985,1,241.52,52.04,96.92,65.2,60.12,29.11,57.01,136.79,7.31,249.62,386.09,20.19,48.43,189.49,0.673,0.511,83.75,521,0,0,,99.929,50.02,2.966,14.91
2024-01-08 12:29:42,M003,2986,1,216.06,50.59,100.34,62.73,54.56,20.42,58.22,128.0,4.31,219.17,299.35,22.33,32.93,165.47,0.625,0.351,83.74,522,0,0,,99.89,49.937,3.019,14.73
2024-01-08 12:30:36,M003,2987,1,225.09,50.31,103.6,71.53,85.63,17.75,75.96,123.11,5.24,235.55,299.76,23.35,50.18,174.78,0.69,0.234,83.71,523,0,0,,99.975,49.985,2.986,16.2
2024-01-08 12:31:37,M003,2988,1,239.79,49.77,101.7,65.63,52.89,23.26,68.95,136.95,7.82,248.21,239.91,26.67,43.03,190.02,0.645,0.337,83.66,524,0,1,warping,100.566,50.097,3.118,16.06
2024-01-08 12:33:00,M003,2989,1,233.77,42.8,100.46,60.63,65.5,25.51,53.15,114.72,3.68,244.79,254.41,20.9,55.25,190.96,0.604,0.48,83.65,525,0,0,,99.787,49.968,3.069,14.63
2024-01-08 12:34:20,M003,2990,1,233.11,40.14,117.38,61.61,78.99,19.17,63.39,120.02,5.34,242.89,245.76,22.96,60.88,192.97,0.525,0.302,83.61,526,0,1,warping,99.484,49.835,3.292,15.36
2024-01-08 12:35:40,M003,2991,1,228.43,55.09,125.2,78.28,80.89,21.63,65.7,108.74,5.09,239.63,292.85,19.15,52.25,173.34,0.625,0.329,83.59,527,0,0,,99.998,50.036,2.989,16.9
2024-01-08 12:36:37,M003,2992,1,224.04,60.92,105.22,66.77,75.39,19.55,63.34,100.23,6.43,231.3,353.73,20.31,60.39,163.12,0.635,0.309,83.56,528,0,0,,100.121,50.057,3.013,14.98
2024-01-08 12:37:55,M003,2993,1,219.4,54.21,102.3,52.6,72.34,26.91,68.95,105.7,7.05,228.53,213.44,27.62,67.92,165.2,0.514,0.39,83.54,529,0,1,burn_marks,100.505,50.139,2.871,15.31
2024-01-08 12:38:49,M003,2994,1,225.02,48.82,102.31,67.24,73.14,23.84,48.47,90.56,5.16,230.35,374.3,21.87,61.65,176.2,0.657,0.492,83.5,530,0,0,,99.985,49.991,3.007,16.0
2024-01-08 12:39:51,M003,2995,1,229.9,55.6,105.45,56.24,74.15,15.58,89.19,116.79,6.56,241.14,221.72,25.44,66.05,174.3,0.533,0.175,83.47,531,0,0,,100.089,49.907,2.982,15.87
2024-01-08 12:41:05,M003,2996,1,228.6,44.16,94.14,62.15,60.56,22.08,56.81,136.32,5.7,240.0,332.04,20.77,69.61,184.44,0.66,0.389,83.45,532,0,0,,100.144,50.017,3.022,15.48
2024-01-08 12:42:34,M003,2997,1,237.06,38.94,105.13,60.3,55.02,26.39,47.64,98.94,4.5,244.99,214.34,27.04,49.49,198.12,0.574,0.554,83.41,533,0,1,flow_lines,99.504,50.004,3.043,15.88
2024-01-08 12:43:19,M003,2998,1,217.87,47.17,87.53,60.74,53.7,21.27,64.7,149.57,4.87,227.97,252.53,27.86,45.6,170.71,0.694,0.329,83.36,534,0,1,weld_lines,100.267,51.045,3.182,13.83
2024-01-08 12:44:15,M003,2999,1,225.9,46.22,98.35,52.26,72.97,24.88,49.78,120.7,3.78,234.15,248.57,24.59,66.24,179.68,0.531,0.5,83.33,535,0,1,sink_marks,99.489,49.587,3.251,15.13
2024-01-08 12:45:13,M003,3000,1,216.92,50.24,80.71,44.57,98.28,25.49,73.16,109.42,5.34,227.4,300.56,19.46,65.14,166.68,0.552,0.348,83.28,536,0,1,warping,100.705,49.916,2.664,14.14
2024-01-08 12:46:33,M003,3001,1,223.97,43.86,118.3,69.81,70.55,28.06,75.86,119.61,7.71,233.8,263.77,21.64,44.94,180.11,0.59,0.37,83.24,537,0,0,,99.95,49.94,2.998,15.47
2024-01-08 12:47:57,M003,3002,1,238.46,42.74,109.33,65.07,70.86,25.37,52.84,117.45,4.81,249.87,341.42,21.15,62.49,195.72,0.595,0.48,83.22,538,0,0,,99.952,50.079,3.006,14.92
2024-01-08 12:49:27,M003,3003,1,229.89,42.63,96.66,57.88,96.46,15.42,45.53,133.1,3.44,237.85,333.78,22.62,37.7,187.26,0.599,0.339,83.19,539,0,0,,99.992,49.952,3.017,15.51
2024-01-08 12:50:37,M003,3004,1,238.69,46.83,105.79,62.12,91.8,19.83,58.1,90.81,5.38,248.75,226.55,23.37,52.61,191.86,0.587,0.341,83.16,540,0,0,,100.124,50.019,2.964,15.74
2024-01-08 12:51:53,M003,3005,1,222.53,55.07,112.9,65.35,71.62,20.52,77.24,123.42,5.79,230.95,296.01,18.01,67.25,167.46,0.579,0.266,83.13,541,0,1,flash,100.315,50.189,3.048,16.18
2024-01-08 12:52:53,M003,3006,1,233.12,60.3,105.32,71.65,90.46,23.49,67.86,133.17,5.09,235.63,353.42,21.27,55.74,172.82,0.68,0.346,83.11,542,0,1,warping,100.317,49.978,2.936,16.07
2024-01-08 12:54:09,M003,3007,1,241.65,47.45,114.52,72.41,93.05,15.72,70.06,116.25,5.64,251.47,218.31,22.2,33.98,194.2,0.632,0.224,83.1,543,0,0,,100.075,49.977,3.027,16.34
2024-01-08 12:55:28,M003,3008,1,222.07,41.87,81.48,54.83,83.17,17.31,74.4,86.76,4.28,233.98,364.99,26.34,43.04,180.2,0.673,0.233,83.08,544,0,0,,100.185,49.904,2.949,14.83
2024-01-08 12:56:19,M003,3009,1,231.53,41.41,113.57,77.38,80.87,15.92,76.83,125.03,5.04,242.38,310.47,24.74,49.53,190.12,0.681,0.207,83.04,545,0,1,flash,100.204,50.215,3.14,16.32
